SSID,,,,,,latitude,longitude,
public WiFi Free,,,,,,38.105992,127.707723,
public WiFi Free,,,,,,38.108544,127.711387,
public WiFi Free,,,,,,38.10707,127.709048,
public WiFi Free,,,,,,38.104303,127.696015,
public WiFi Free,,,,,,38.105436,127.707171,
public WiFi Free,,,,,,38.104178,127.705121,
Guro_WiFi,,,,,,37.495472,126.887536,
Guro_WiFi,,,,,,37.4964314,126.8890366,
Guro_WiFi,,,,,,37.5000533,126.8894497,
Guro_WiFi,,,,,,37.5077664,126.8805826,
Guro_WiFi,,,,,,37.4930433,126.8757585,
Guro_WiFi,,,,,,37.4913771,126.8834703,
Guro_WiFi,,,,,,37.4873799,126.8903678,
Guro_WiFi,,,,,,37.4915766,126.8891488,
Guro_WiFi,,,,,,37.5001593,126.8892945,
Guro_WiFi,,,,,,37.4813921,126.8936094,
Guro_WiFi,,,,,,37.5004171,126.862747,
Guro_WiFi,,,,,,37.5067055,126.8587122,
Guro_WiFi,,,,,,37.5003318,126.8511255,
Guro_WiFi,,,,,,37.490851,126.85655,
Guro_WiFi,,,,,,37.485993,126.853838,
Guro_WiFi,,,,,,37.4970673,126.8450239,
Guro_WiFi,,,,,,37.4888016,126.8395371,
Guro_WiFi,,,,,,37.4939422,126.8314627,
Public WiFi@Guro,,,,,,37.480823,126.8926714,
Public WiFi@Guro,,,,,,37.4803741,126.8951508,
Public WiFi@Guro,,,,,,37.4811836,126.8954053,
Public WiFi@Guro,,,,,,37.4824409,126.8970225,
Public WiFi@Guro,,,,,,37.4836912,126.895442,
Public WiFi@Guro,,,,,,37.4829644,126.8977487,
Public WiFi@Guro,,,,,,37.4829644,126.8977487,
Public WiFi@Guro,,,,,,37.4839765,126.8983924,
Public WiFi@Guro,,,,,,37.483166,126.8989655,
Public WiFi@Guro,,,,,,37.4831363,126.9004645,
Public WiFi@Guro,,,,,,37.4840246,126.9017492,
Public WiFi@Guro,,,,,,37.4845875,126.9011716,
Public WiFi@Guro,,,,,,37.4843244,126.8992302,
Public WiFi@Guro,,,,,,37.4859164,126.896914,
Public WiFi@Guro,,,,,,37.4857305,126.8955417,
Public WiFi@Guro,,,,,,37.4867597,126.8938964,
Public WiFi@Guro,,,,,,37.4860022,126.8947419,
Public WiFi@Guro,,,,,,37.4855436,126.8943638,
Public WiFi@Guro,,,,,,37.4850882,126.8924997,
Public WiFi@Guro,,,,,,37.4856903,126.8924453,
Public WiFi@Guro,,,,,,37.4847041,126.89254,
Public WiFi@Guro,,,,,,37.4845275,126.8933389,
Public WiFi@Guro,,,,,,37.4837392,126.8925549,
Public WiFi@Guro,,,,,,37.4830033,126.8918572,
Public WiFi@Guro,,,,,,37.4827701,126.8934321,
Public WiFi@Guro,,,,,,37.4845119,126.8945279,
Public WiFi@Guro,,,,,,37.483932,126.8955354,
Public WiFi@Guro,,,,,,37.4849271,126.8965381,
Public WiFi@Guro,,,,,,37.5071264,126.8915975,
Public WiFi@Guro,,,,,,37.5086097,126.8889387,
Public WiFi@Guro,,,,,,37.5033411,126.8811017,
Public WiFi@Guro,,,,,,126.8878063,37.4896513,
Public WiFi@Guro,,,,,,126.8866356,37.4900074,
Public WiFi@Guro,,,,,,126.8863765,37.4898019,
Public WiFi@Guro,,,,,,126.8699533,37.4900978,
Public WiFi@Guro,,,,,,126.8863049,37.4893749,
Public WiFi@Guro,,,,,,126.8855535,37.4898736,
Public WiFi@Guro,,,,,,126.8681979,37.4900471,
Public WiFi@Guro,,,,,,126.8676342,37.49024,
Public WiFi@Seoul,,,,,,37.573374,127.049744,
Public WiFi@Seoul,,,,,,37.573663,127.049235,
Public WiFi@Seoul,,,,,,37.5963166,127.0617724,
Public WiFi@Seoul,,,,,,37.596343,127.0614638,
Public WiFi@Seoul,,,,,,37.591,127.051,
Public WiFi@Seoul,,,,,,37.591,127.051,
Public WiFi@Seoul,,,,,,37.59,127.052,
Public WiFi@Seoul,,,,,,37.59,127.052,
Public WiFi@Seoul,,,,,,37.593,127.054,
Public WiFi@Seoul,,,,,,37.593,127.054,
Public WiFi@Seoul,,,,,,37.567388,127.073567,
Public WiFi@Seoul,,,,,,37.567388,127.073567,
Public WiFi@Seoul,,,,,,37.568041,127.0747,
Public WiFi@Seoul,,,,,,37.572,127.073,
Public WiFi@Seoul,,,,,,37.572,127.073,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi@Dongdaemoon,,,,,,37.592804,127.0656359,
Public WiFi@Dongdaemoon,,,,,,37.592804,127.0656359,
Public WiFi@Dongdaemoon,,,,,,37.5901772,127.0687548,
Public WiFi@Dongdaemoon,,,,,,37.5901772,127.0687548,
Public WiFi@Dongdaemoon,,,,,,37.5901772,127.0687548,
Public WiFi@Dongdaemoon,,,,,,37.5717939,127.0637132,
Public WiFi@Dongdaemoon,,,,,,37.5717939,127.0637132,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Seoul,,,,,,37.572859,127.02464,
Public WiFi FREE,,,,,,37.572086,127.0594785,
Public WiFi FREE,,,,,,37.572086,127.0594785,
Public WiFi FREE,,,,,,37.572086,127.0594785,
Public WiFi FREE,,,,,,37.572086,127.0594785,
Public WiFi FREE,,,,,,37.5717984,127.0480003,
Public WiFi FREE,,,,,,37.5717984,127.0480003,
Public WiFi FREE,,,,,,37.5717984,127.0480003,
Public WiFi@Seoul,,,,,,37.568449,127.057205,
Public WiFi@Seoul,,,,,,37.567172,127.058343,
Public WiFi@Seoul,,,,,,37.567172,127.058343,
Public WiFi,,,,,,37.5739212,127.0246097,
Public WiFi,,,,,,37.5739212,127.0246097,
Public WiFi Free,,,,,,37.5747498,127.0402288,
Public WiFi Free,,,,,,37.5747498,127.0402288,
Public WiFi Free,,,,,,37.5747498,127.0402288,
Public WiFi Free,,,,,,37.5747498,127.0402288,
Public WiFi Free,,,,,,37.5747498,127.0402288,
Public WiFi@Seoul,,,,,,37.5744404,127.0395408,
Public WiFi@Seoul,,,,,,37.5717939,127.0637132,
Public WiFi,,,,,,37.5872586,127.0501939,
Public WiFi,,,,,,37.5872586,127.0501939,
Public WiFi,,,,,,37.5872586,127.0501939,
Public WiFi,,,,,,37.5872586,127.0501939,
Public WiFi,,,,,,37.5872586,127.0501939,
Public WiFi,,,,,,37.5831164,127.0732735,
Public WiFi,,,,,,37.5831164,127.0732735,
Public WiFi,,,,,,37.5831164,127.0732735,
Public WiFi,,,,,,37.5831164,127.0732735,
Public WiFi,,,,,,37.5831164,127.0732735,
Public WiFi@Seoul,,,,,,37.566986,127.052949,
Public WiFi@Seoul,,,,,,37.567851,127.052508,
Public WiFi@Seoul,,,,,,37.569101,127.050947,
Public WiFi@Seoul,,,,,,37.564,127.068,
Public WiFi@Seoul,,,,,,37.564,127.068,
Public WiFi,,,,,,37.5784948,127.0576315,
Public WiFi,,,,,,37.5784948,127.0576315,
Public WiFi,,,,,,37.5784948,127.0576315,
Public WiFi@Seoul,,,,,,37.568,127.067,
Public WiFi@Seoul,,,,,,37.568,127.067,
Public WiFi@Seoul,,,,,,37.583,127.053,
Public WiFi@Seoul,,,,,,37.583,127.053,
Public WiFi@Seoul,,,,,,37.581,127.051,
Public WiFi@Seoul,,,,,,37.581,127.051,
Public WiFi@Seoul,,,,,,37.5798396,127.042211,
Public WiFi@Seoul,,,,,,37.5798396,127.042211,
Public WiFi@Seoul,,,,,,37.5798396,127.042211,
Public WiFi@Seoul,,,,,,37.5791259,127.0378284,
Public WiFi@Seoul,,,,,,37.581,127.032,
Public WiFi@Seoul,,,,,,37.581,127.032,
Public WiFi@Seoul,,,,,,37.5791259,127.0378284,
Public WiFi@Seoul,,,,,,37.5787639,127.0367679,
Public WiFi@Seoul,,,,,,37.5787639,127.0367679,
Public WiFi@Seoul,,,,,,37.5786659,127.0296867,
Public WiFi@Seoul,,,,,,37.5786659,127.0296867,
Public WiFi,,,,,,37.5786768,127.0297093,
Public WiFi,,,,,,37.5786768,127.0297093,
Public WiFi,,,,,,37.5786768,127.0297093,
Public WiFi,,,,,,37.5786768,127.0297093,
Public WiFi,,,,,,37.5786768,127.0297093,
Public WiFi@Seoul,,,,,,37.58,127.026,
Public WiFi@Seoul,,,,,,37.58,127.026,
Public WiFi@Seoul,,,,,,37.579824,127.0406984,
Public WiFi@Seoul,,,,,,37.579824,127.0406984,
Public WiFi@Seoul,,,,,,37.5727568,127.0239925,
Public WiFi@Seoul,,,,,,37.5727568,127.0239925,
Public WiFi@Seoul,,,,,,37.596343,127.0614638,
Public WiFi,,,,,,37.594497,127.0565254,
Public WiFi,,,,,,37.594497,127.0565254,
Public WiFi,,,,,,37.594497,127.0565254,
Public WiFi@Seoul,,,,,,37.60226,127.068709,
Public WiFi@Seoul,,,,,,37.60226,127.068709,
Public WiFi@Seoul,,,,,,37.60226,127.068709,
Public WiFi@Seoul,,,,,,37.60226,127.068709,
Public WiFi@Seoul,,,,,,37.60226,127.068709,
Public WiFi@Seoul,,,,,,37.572,127.069,
Public WiFi@Seoul,,,,,,37.572,127.069,
Public WiFi@Seoul,,,,,,37.5679338,127.0662435,
Public WiFi@Seoul,,,,,,37.573,127.071,
Public WiFi@Seoul,,,,,,37.573,127.071,
Public WiFi@Seoul,,,,,,37.577982,127.0476741,
Public WiFi FREE,,,,,,37.578217,127.0569617,
Public WiFi,,,,,,37.5755293,127.0478677,
Public WiFi,,,,,,37.5755293,127.0478677,
Public WiFi,,,,,,37.5755293,127.0478677,
Public WiFi,,,,,,37.5845299,127.0517718,
Public WiFi,,,,,,37.5845299,127.0517718,
Public WiFi@Seoul,,,,,,37.586,127.034,
Public WiFi@Seoul,,,,,,37.586,127.034,
Public WiFi@Seoul,,,,,,37.5727568,127.0239925,
Public WiFi@Seoul,,,,,,37.5737579,127.024499,
Public WiFi@Seoul,,,,,,37.5737579,127.024499,
Public WiFi@Seoul,,,,,,37.5813562,127.0441604,
Public WiFi@Seoul,,,,,,37.5813562,127.0441604,
Public WiFi@Seoul,,,,,,37.580425,127.045499,
Public WiFi@Seoul,,,,,,37.580348,127.046003,
Public WiFi@Seoul,,,,,,37.580226,127.045737,
Public WiFi@Seoul,,,,,,37.580487,127.045918,
Public WiFi FREE B1F,,,,,,37.58663,127.044935,
Public WiFi FREE 1F,,,,,,37.58663,127.044935,
Public WiFi FREE 2F,,,,,,37.58663,127.044935,
Public WiFi FREE 3F,,,,,,37.58663,127.044935,
Public WiFi FREE 4F,,,,,,37.58663,127.044935,
Public WiFi@Seoul,,,,,,37.586563,127.047397,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.5727415,127.0255604,
Public WiFi@Seoul,,,,,,37.58755,127.042717,
Public WiFi@Seoul,,,,,,37.58755,127.042717,
Public WiFi@Seoul,,,,,,37.58755,127.042717,
Public WiFi@Seoul,,,,,,37.590928,127.055106,
Public WiFi@Seoul,,,,,,37.590928,127.055106,
Public WiFi@Seoul,,,,,,37.592887,127.065751,
Public WiFi@Seoul,,,,,,37.584,127.067,
Public WiFi@Seoul,,,,,,37.584,127.067,
Public WiFi,,,,,,37.592906,127.0658127,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
PublicWiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5698607,127.0501116,
Public WiFi@Dongdaemoon,,,,,,37.5698607,127.0501116,
Public WiFi@Dongdaemoon,,,,,,37.5675322,127.0612907,
Public WiFi@Dongdaemoon,,,,,,37.5779513,127.0599407,
Public WiFi@Dongdaemoon,,,,,,37.5675322,127.0612907,
Public WiFi@Dongdaemoon,,,,,,37.5675322,127.0612907,
Public WiFi@Dongdaemoon,,,,,,37.5755413,127.0371501,
Public WiFi@Dongdaemoon,,,,,,37.5755413,127.0371501,
Public WiFi@Dongdaemoon,,,,,,37.5755413,127.0371501,
Public WiFi@Dongdaemoon,,,,,,37.5755413,127.0371501,
Public WiFi@Dongdaemoon,,,,,,37.5979497,127.0653602,
Public WiFi@Dongdaemoon,,,,,,37.5979497,127.0653602,
Public WiFi@Dongdaemoon,,,,,,37.5979497,127.0653602,
Public WiFi@Dongdaemoon,,,,,,37.6032001,127.0646578,
Public WiFi@Dongdaemoon,,,,,,37.6032001,127.0646578,
Public WiFi@Dongdaemoon,,,,,,37.5678574,127.066364,
Public WiFi@Dongdaemoon,,,,,,37.5678574,127.066364,
Public WiFi@Dongdaemoon,,,,,,37.578505,127.0707961,
Public WiFi@Dongdaemoon,,,,,,37.578505,127.0707961,
Public WiFi@Dongdaemoon,,,,,,37.578505,127.0707961,
Public WiFi@Dongdaemoon,,,,,,37.5779342,127.0475567,
Public WiFi@Dongdaemoon,,,,,,37.5779342,127.0475567,
Public WiFi@Dongdaemoon,,,,,,37.5779342,127.0475567,
Public WiFi@Dongdaemoon,,,,,,37.5779513,127.0599407,
Public WiFi@Dongdaemoon,,,,,,37.5779513,127.0599407,
Public WiFi@Dongdaemoon,,,,,,37.5779513,127.0599407,
Public WiFi@Dongdaemoon,,,,,,37.5779513,127.0599407,
Public WiFi@Dongdaemoon,,,,,,37.5829724,127.0377101,
Public WiFi@Dongdaemoon,,,,,,37.5829724,127.0377101,
Public WiFi@Dongdaemoon,,,,,,37.5862055,127.0474591,
Public WiFi@Dongdaemoon,,,,,,37.5862055,127.0474591,
Public WiFi@Dongdaemoon,,,,,,37.5908288,127.05489,
Public WiFi@Dongdaemoon,,,,,,37.5908288,127.05489,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi@Dongdaemoon,,,,,,37.5744875,127.0396311,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290651,
Public WiFi FREE,,,,,,35.531671,129.290236,
Public WiFi FREE,,,,,,35.531671,129.290236,
Public WiFi FREE,,,,,,35.531671,129.290236,
Public WiFi FREE,,,,,,35.531671,129.290236,
Public WiFi FREE,,,,,,35.531671,129.290236,
Public WiFi FREE,,,,,,35.531671,129.290236,
ollehwifi,,,,,,35.5279368,129.2840266,
ollehwifi,,,,,,35.5279368,129.2840266,
ollehwifi,,,,,,35.5286842,129.2850425,
ollehwifi,,,,,,35.5280114,129.2810934,
ollehwifi,,,,,,35.5280114,129.2810934,
ollehwifi,,,,,,35.5292303,129.2862306,
ollehwifi,,,,,,35.5292303,129.2862306,
ollehwifi,,,,,,35.531184,129.293743,
ollehwifi,,,,,,35.531533,129.292905,
ollehwifi,,,,,,35.527927,129.282438,
Public WiFi FREE,,,,,,35.535446,129.346632,
Public WiFi FREE,,,,,,35.535446,129.346632,
Public WiFi FREE,,,,,,35.535446,129.346632,
Public WiFi FREE,,,,,,35.535446,129.346632,
Public WiFi FREE,,,,,,35.535446,129.346632,
Public WiFi FREE,,,,,,35.535446,129.346632,
Public WiFi FREE,,,,,,35.535446,129.346632,
T wi-fi zone,,,,,,35.5319188,129.2658211,
ollehwifi,,,,,,35.5319188,129.2658211,
U+zone,,,,,,35.5319188,129.2658211,
Public WiFi FREE,,,,,,38.0754186,128.6197989,
Public WiFi FREE,,,,,,38.0806742,128.6240581,
Public WiFi FREE,,,,,,38.0715308,128.5852147,
Public WiFi FREE,,,,,,38.0698415,128.6299754,
Public WiFi FREE,,,,,,38.0189705,128.7240076,
Public WiFi FREE,,,,,,37.9692134,128.7594509,
Public WiFi FREE,,,,,,38.1499549,128.6083194,
Public WiFi FREE,,,,,,38.0731274,128.6180722,
Public WiFi FREE,,,,,,38.0973396,128.4062374,
Public WiFi FREE,,,,,,38.0737358,128.6241216,
Public WiFi FREE,,,,,,38.0778237,128.6275932,
Public WiFi FREE,,,,,,38.0769817,128.6268189,
Public WiFi FREE,,,,,,38.0735628,128.6308242,
Public WiFi FREE,,,,,,38.1534773,128.6070586,
Public WiFi FREE,,,,,,38.0712531,128.5861591,
Public WiFi FREE,,,,,,38.0607047,128.6412011,
Public WiFi FREE,,,,,,37.9691197,128.7610849,
Public WiFi FREE,,,,,,38.0191833,128.7235776,
Public WiFi FREE,,,,,,38.0767932,128.6270346,
Public WiFi FREE,,,,,,38.0994727,128.6273514,
Public WiFi FREE,,,,,,38.0555302,128.5663207,
Public WiFi FREE,,,,,,38.0549462,128.5660197,
Public WiFi FREE,,,,,,38.0618001,128.3607001,
Public WiFi FREE,,,,,,38.0520001,128.3811001,
Public WiFi FREE,,,,,,38.0509001,128.3937001,
Public WiFi FREE,,,,,,38.0120001,128.4330001,
Public WiFi FREE,,,,,,38.0728001,128.3738001,
Public WiFi FREE,,,,,,38.0728001,128.3748001,
Public WiFi FREE,,,,,,38.0116001,128.4405001,
Public WiFi FREE,,,,,,38.0309001,128.3719001,
Public WiFi FREE,,,,,,38.0438001,128.2705001,
Public WiFi FREE,,,,,,37.5844001,128.4535001,
Public WiFi FREE,,,,,,38.0437001,128.4029001,
Public WiFi FREE,,,,,,38.0428001,128.3703001,
Public WiFi FREE,,,,,,38.0751001,128.3719001,
Public WiFi FREE,,,,,,37.5826001,128.4534001,
Public WiFi Free,,,,,,35.2316178,129.077121,
Public WiFi Free,,,,,,35.2444151,129.092269,
Public WiFi Free,,,,,,35.2428421,129.092174,
Public WiFi Free,,,,,,35.2183266,129.099144,
Public WiFi Free,,,,,,35.2128695,129.104514,
Public WiFi Free,,,,,,35.2203778,129.111129,
Public WiFi Free,,,,,,35.2244263,129.092148,
Public WiFi Free,,,,,,35.2298386,129.092714,
Public WiFi Free,,,,,,35.2198886,129.088582,
Public WiFi Free,,,,,,35.2277599,129.08098,
Public WiFi Free,,,,,,35.2274749,129.085526,
Public WiFi Free,,,,,,35.2982714,129.113356,
Public WiFi Free,,,,,,35.2752562,129.089881,
Public WiFi Free,,,,,,35.2380665,129.095283,
Public WiFi Free,,,,,,35.2172291,129.103957,
Public WiFi Free,,,,,,35.2405106,129.093828,
Public WiFi Free,,,,,,35.2387755,129.095328,
Public WiFi Free,,,,,,35.2502772,129.056043,
Public WiFi Free,,,,,,35.2157195,129.099473,
Public WiFi Free,,,,,,35.2158619,129.105323,
Public WiFi Free,,,,,,35.2711752,129.091838,
Public WiFi Free,,,,,,35.2378506,129.074081,
Public WiFi Free,,,,,,35.2387509,129.093854,
Public WiFi Free,,,,,,35.2172047,129.102081,
Public WiFi Free,,,,,,35.2312749,129.077177,
Public WiFi Free,,,,,,35.2292949,129.075111,
Public WiFi Free,,,,,,35.2317639,129.076316,
Public WiFi Free,,,,,,35.283682,129.096378,
Public WiFi Free,,,,,,35.2913413,129.105351,
Public WiFi Free,,,,,,35.2913413,129.105351,
Public WiFi Free,,,,,,35.2913413,129.105351,
Public WiFi Free,,,,,,35.2913413,129.105351,
Public WiFi Free,,,,,,35.2913413,129.105351,
Public WiFi Free,,,,,,35.2913413,129.105351,
Public WiFi Free,,,,,,35.2159347,129.103368,
Public WiFi Free,,,,,,35.2155735,129.102344,
Public WiFi Free,,,,,,35.8252359,127.1424673,
Public WiFi Free,,,,,,35.8044308,127.1268368,
Public WiFi Free,,,,,,35.8673242,127.1178159,
Public WiFi Free,,,,,,35.8175156,127.1530223,
Public WiFi Free,,,,,,35.8156129,127.151366,
Public WiFi Free,,,,,,35.8128298,127.1571308,
Public WiFi Free,,,,,,35.811245,127.1524913,
Public WiFi Free,,,,,,35.8119867,127.158493,
Public WiFi Free,,,,,,35.8124679,127.1565548,
Public WiFi Free,,,,,,35.8183489,127.1425492,
Public WiFi Free,,,,,,35.8480363,127.1222124,
Public WiFi Free,,,,,,35.8750517,127.0566808,
Public WiFi Free,,,,,,35.8561153,127.1446737,
Public WiFi Free,,,,,,35.8124076,127.1465988,
Public WiFi Free,,,,,,35.8241424,127.1435316,
Public WiFi Free,,,,,,35.8337911,127.1441961,
Public WiFi Free,,,,,,35.867429,127.1475595,
Public WiFi Free,,,,,,35.8156251,127.1431738,
Public WiFi Free,,,,,,35.8293589,127.1345616,
Public WiFi Free,,,,,,35.790728,127.1366931,
Public WiFi Free,,,,,,35.814128,127.1510233,
중앙동,,,,,,35.8235043,127.1406401,
Public WiFi Free,,,,,,35.8244359,127.147807,
Public WiFi Free,,,,,,35.8143104,127.1501213,
Public WiFi Free,,,,,,35.821371,127.1451392,
Public WiFi Free,,,,,,35.7990541,127.121737,
Public WiFi Free,,,,,,35.826335,127.1626206,
Public WiFi Free,,,,,,35.8542016,127.1515214,
Public WiFi Free,,,,,,35.871346,127.0755889,
Public WiFi Free,,,,,,35.8347125,127.1324629,
Public WiFi Free,,,,,,35.8238191,127.1537316,
Public WiFi Free,,,,,,35.8692026,127.1289651,
wansan,,,,,,35.812153,127.1198025,
풍남동,,,,,,35.8170375,127.1481118,
노송동,,,,,,35.8243889,127.1583876,
완산동,,,,,,35.8092187,127.1348687,
동서학동,,,,,,35.8094822,127.1522589,
서서학동,,,,,,35.8057276,127.1487117,
iptime,,,,,,35.8145847,127.1248437,
중화산2동,,,,,,35.821654,127.1163942,
평화1동,,,,,,35.7980662,127.1403211,
평화2동,,,,,,35.7955181,127.135285,
seoshin,,,,,,35.8309872,127.1153256,
sam1,,,,,,35.8008188,127.1216158,
sam2,,,,,,35.7963168,127.1223579,
sam3,,,,,,35.7968626,127.1143079,
hyoja1,,,,,,35.8058569,127.1300014,
효자2동,,,,,,35.8068378,127.1195137,
효자3동,,,,,,35.8065593,127.1103409,
hyoja4,,,,,,35.8176718,127.1015345,
asiart jeonju,,,,,,35.8374063,127.1331382,
asiart jeonju,,,,,,35.8385429,127.143088,
asiart jeonju,,,,,,35.8453069,127.1206927,
asiart jeonju,,,,,,35.8710292,127.074519,
asiart jeonju,,,,,,35.8570947,127.1210231,
asiart jeonju,,,,,,35.8648946,127.1156222,
asiart jeonju,,,,,,35.8498168,127.1595847,
asiart jeonju,,,,,,35.8377219,127.1670598,
asiart jeonju,,,,,,35.8374601,127.156659,
asiart jeonju,,,,,,35.8398462,127.1462397,
asiart jeonju,,,,,,35.8279021,127.1613387,
asiart jeonju,,,,,,35.8745192,127.0691918,
asiart jeonju,,,,,,35.8277745,127.1314478,
asiart jeonju,,,,,,35.8536276,127.1062727,
asiart jeonju,,,,,,35.8636502,127.149624,
asiart jeonju4,,,,,,35.8293589,127.1345616,
asiart jeonju5,,,,,,35.8293589,127.1345616,
asiart jeonju6,,,,,,35.8293589,127.1345616,
